elu,elu,elu,10,140,10,0.9866073851921845,0.09583301531727406,1.0065638095516427,0.10040255047873436,0.012219654273553706,0.8698162467640154,6
elu,elu,elu,10,140,20,0.9844042929919002,0.097852018277931,1.0043605917540528,0.10237163489508616,0.00995408666475004,0.8939527802469845,6
elu,elu,elu,10,140,40,0.9850050475862346,0.09730146242537396,1.0036428506828556,0.1030131024612142,0.008938669384496752,0.9047706667178106,6
elu,elu,elu,10,140,60,0.9787891044142203,0.1029980046154616,1.002897991070705,0.10367880671263219,0.009816073145512624,0.895423126095518,6
elu,elu,elu,10,140,80,0.9810314841641966,0.10094299695235276,1.000383138205079,0.105926409102436,0.009632742125594918,0.8973762681176389,6
elu,elu,elu,10,140,100,0.9810514316198263,0.10092471629575173,1.0010797597889853,0.10530381668035937,0.008669002664197692,0.9076435978978153,6
elu,elu,elu,10,140,140,0.9803656548160168,0.10155318994613394,1.0025180092112467,0.10401840834383458,0.009000306769627289,0.9041140044296384,6
elu,elu,elu,10,140,180,0.9845236508760359,0.09774263387658078,1.0020515346313035,0.10443531121516902,0.009984129782859952,0.8936327117911261,6
elu,elu,elu,10,140,250,0.9826823838079877,0.09943004562506308,1.0009308576968725,0.10543689512111176,0.010919451924513778,0.8836681298021953,6
elu,elu,elu,10,140,300,0.9830512833380662,0.09909197114805413,1.000747119437821,0.10560110773004294,0.009126112582579981,0.9027737150448125,6
