elu,10,0.9825124714453494,0.09958576019895826,1.016675229278608,0.09136565951255837,0.009476240883812463,0.8990435754395348,6
elu,20,0.9828639311747824,0.0992636682619138,1.0143341749006631,0.09345793277691083,0.009252100134421175,0.9014314894799538,6
elu,40,0.9771483909304243,0.1045016209329932,1.0122537221199628,0.09531729827128632,0.006211346509475807,0.9338265729004432,6
elu,60,0.9825086350564359,0.09958927602120726,1.0069707737734124,0.10003883386933876,0.008788646993712713,0.9063689507170536,6
elu,80,0.9816060127737928,0.1004164756548751,1.0084069681845864,0.09875526216027408,0.005577932270743357,0.940574737873471,6
elu,100,0.9771561016198593,0.1044945545447612,1.0071487763188613,0.09987974744642691,0.008112894308141593,0.9135681741073043,6
elu,140,0.9802288349265652,0.10167857723670848,1.0050032479832873,0.10179727299248997,0.009537016155982615,0.8983960977893551,6
elu,180,0.9808166836943356,0.10113984880655302,1.0057835964721864,0.10109985122579257,0.008319594361066836,0.911366066905129,6
elu,250,0.9812779690201096,0.10071710824293745,1.00500964627178,0.10179155464264023,0.009373394166769113,0.9001392669650864,6
elu,300,0.0,0.0,0.0,0.0,0.0,0.0,6
